Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Halberd,Golden Halberd,124.875,124.875,124.875,135,,,138.375,138.375,408.375,408.375,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,445.5,445.5,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,67.5 + 337.5,124.875,124.875,135,135,33.75,67.5 + 337.5
Halberd,Dragon Halberd,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,74.25 + 371.25,74.25 + 371.25,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,67.5 + 337.5,124.875,124.875,135,135,33.75,67.5 + 337.5
Halberd,Loretta's War Sickle,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,74.25 + 371.25,74.25 + 371.25,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,67.5 + 337.5,124.875,124.875,135,135,33.75,67.5 + 337.5
Halberd,Commander's Standard,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,74.25 + 371.25,74.25 + 371.25,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,67.5 + 337.5,124.875,124.875,135,135,33.75,67.5 + 337.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reaper,Scythe,124.875,124.875,124.875,135,,,135,135,135 + 270,135 + 270,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,148.5 + 297,148.5 + 297,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,405,124.875,124.875,135,135,33.75,405
Reaper,Grave Scythe,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,445.5,445.5,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,405,124.875,124.875,135,135,33.75,405
Reaper,Halo Scythe,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,445.5,445.5,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,405,124.875,124.875,135,135,33.75,405
Reaper,Winged Scythe,124.875,124.875,124.875,135,,,135,135,405,405,124.875,135,124.875,124.875,124.875,270,405,162,162,162,175.5,,,148.5,148.5,445.5,445.5,162,148.5,162,162,162,297,445.5,124.875,124.875,124.875,135,,,0,0,,,,,,74.925 + 74.925,74.925 + 74.925,81 + 81,,,,74.925 + 74.925,74.925 + 74.925,74.925 + 74.925,101.25 + 101.25,,124.875,124.875,135,135,33.75,405,124.875,124.875,135,135,33.75,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whip,Whip,54,54,54,108,,,108,108,216,216,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,237.6,237.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
Whip,Thorned Whip,54,54,54,108,,,108,108,216,216,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,237.6,237.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
Whip,Urumi,54,54,54,108,,,108,108,81 + 108,91.8 + 124.2,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,86.4 + 113.4,97.2 + 129.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
Whip,Hoslow's Petal Whip,54,54,54,108,,,108,108,216,216,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,237.6,237.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
Whip,Magma Whip Candlestick,54,54,54,108,,,108,108,216,216,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,237.6,237.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
Whip,Giant's Red Braid,54,54,54,108,,,108,108,216,216,54,108,54,54,81,216,324,70.2,70.2,70.2,140.4,,,118.8,118.8,237.6,237.6,70.2,118.8,70.2,118.8,105.3,237.6,356.4,54,54,54,108,,,,,,,,,,32.4 + 32.4,32.4 + 32.4,64.8 + 64.8,,,,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,81 + 81,,54,54,108,108,27,216,54,54,108,108,27,216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fist,Caestus,67.5,67.5,67.5,67.5,67.5,135,135,135,135 + 270,135 + 270,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,148.5,87.75 + 87.75,148.5 + 297,87.75 + 148.5 + 222.75,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,162 + 162,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Spiked Caestus,67.5,67.5,67.5,67.5,67.5,135,135,135,135 + 270,135 + 270,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,148.5,87.75 + 87.75,148.5 + 297,87.75 + 148.5 + 222.75,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,162 + 162,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Katar,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,101.25,101.25,101.25 + 101.25,101.25 + 101.25,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,67.5 + 67.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Iron Ball,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,81 + 81,81 + 81,222.75 + 222.75,222.75 + 222.75,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,162 + 162,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Star Fist,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,81 + 81,81 + 81,222.75 + 222.75,222.75 + 222.75,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,162 + 162,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Clinging Bone,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,101.25,101.25,101.25 + 101.25,101.25 + 101.25,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,67.5 + 67.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Veteran's Prosthesis,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,101.25,101.25,101.25 + 101.25,101.25 + 101.25,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,67.5 + 67.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Cipher Pata,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,101.25,101.25,101.25 + 101.25,101.25 + 101.25,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,67.5 + 67.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Grafted Dragon,67.5,67.5,67.5,67.5,67.5,135,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,81 + 81,81 + 81,222.75 + 222.75,222.75 + 222.75,40.5 + 40.5,81 + 81,40.5 + 40.5,40.5 + 40.5,60.75 + 60.75,162 + 162,222.75 + 222.75,67.5,67.5,67.5,67.5,67.5,135,0,0,,,,,,40.5 + 40.5,40.5 + 40.5,81,40.5 + 40.5,81,81 + 81,40.5 + 40.5,40.5 + 40.5,40.5 + 40.5,162 + 162,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claw,Hookclaws,40.5,40.5,40.5,40.5,40.5,81,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,24.3 + 24.3,44.55,24.3 + 24.3,48.6,24.3 + 24.3,48.6 + 48.6,89.1,89.1,133.65 + 133.65,133.65 + 133.65,24.3 + 24.3,24.3 + 36.45 + 36.45,24.3 + 24.3,24.3 + 24.3,36.45 + 36.45,97.2 + 97.2,133.65 + 133.65,40.5,40.5,40.5,40.5,40.5,81,0,0,,,,,,24.3 + 24.3,48.6,24.3 + 24.3,48.6,24.3 + 24.3,48.6 + 48.6,24.3 + 24.3,24.3 + 24.3,24.3 + 24.3,56.7 + 56.7,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Claw,Bloodhound Claws,54,54,54,54,54,108,108,108,324,324,54,108,54,54,81,216,324,32.4 + 32.4,59.4,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,118.8,118.8,178.2 + 178.2,178.2 + 178.2,32.4 + 32.4,32.4 + 48.6 + 48.6,32.4 + 32.4,32.4 + 32.4,48.6 + 48.6,129.6 + 129.6,178.2 + 178.2,54,54,54,54,54,108,0,0,,,,,,32.4 + 32.4,64.8,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,75.6 + 75.6,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Venomous Fang,54,54,54,54,54,108,108,108,324,324,54,108,54,54,81,216,324,32.4 + 32.4,59.4,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,118.8,118.8,178.2 + 178.2,178.2 + 178.2,32.4 + 32.4,32.4 + 48.6 + 48.6,32.4 + 32.4,32.4 + 32.4,48.6 + 48.6,129.6 + 129.6,178.2 + 178.2,54,54,54,54,54,108,0,0,,,,,,32.4 + 32.4,64.8,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,75.6 + 75.6,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Raptor Talons,54,54,54,54,54,108,108,108,324,324,54,108,54,54,81,216,324,32.4 + 32.4,59.4,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,59.4 + 59.4,59.4 + 59.4,178.2 + 178.2,178.2 + 178.2,32.4 + 32.4,32.4 + 48.6 + 48.6,32.4 + 32.4,32.4 + 32.4,48.6 + 48.6,129.6 + 129.6,178.2 + 178.2,54,54,54,54,54,108,0,0,,,,,,32.4 + 32.4,64.8,32.4 + 32.4,64.8,32.4 + 32.4,64.8 + 64.8,32.4 + 32.4,32.4 + 32.4,32.4 + 32.4,75.6 + 75.6,,54,54,108,108,27,324,54,54,108,108,27,324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Composite Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Red Branch Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Misbegotten Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Harp Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Albinauric Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Black Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Pulley Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Horn Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Serpent Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Erdtree Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Golem Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Erdtree Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Lion Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Soldier's Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Light Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Heavy Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Arbalest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Crepus's Black-Key Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Pulley Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Full Moon Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballista,Hand Ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.5,94.5,189,47.25,567,94.5,94.5,94.5,189,47.25,567
Ballista,Jar Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.5,94.5,189,47.25,567,94.5,94.5,94.5,189,47.25,567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glintstone Staff,Astrologer's Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Academy Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Digger's Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Demi-Human Queen's Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Azur's Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Lusat's Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Glintblade Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Regal Scepter,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Albinauric Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Staff of Loss,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Gelmir Glintstone Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Crystal Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Rotten Crystal Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Meteorite Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Staff of the Guilty,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Prince of Death's Staff,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
